"Group","Text","From","FirstSeenFile","Voice","RawFile","FilteredFile"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_18cc46b1c8f2a695.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_18cc46b1c8f2a695.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_627b3d9fe1860fef.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_627b3d9fe1860fef.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_b69781cbc46dbf32.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_b69781cbc46dbf32.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_62f137a53e2ecd6a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_62f137a53e2ecd6a.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_1a70ba56adaa12b4.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_1a70ba56adaa12b4.wav"
"Traffic","We will be cruising in-system for a while, please feel free to take advantage of our in-flight entertainment.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_be237491bdd10759.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_be237491bdd10759.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_4e1b9a6fc6dc3101.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_4e1b9a6fc6dc3101.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_875632a3a3a24c69.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_875632a3a3a24c69.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_b961d1eb5d5a6f6f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_b961d1eb5d5a6f6f.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_6c05369380722a84.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_6c05369380722a84.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_8ab5d639b2025a1c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_8ab5d639b2025a1c.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_2bea530b3549bfa2.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_2bea530b3549bfa2.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_0555e9da454165a4.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_0555e9da454165a4.wav"
"Traffic","This is your captain. Due to some unforeseen delays, we will be arriving at our next destination later than scheduled.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_74b3c34a0ca31b60.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_74b3c34a0ca31b60.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","alan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alan_e739560f3b25a59b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alan_e739560f3b25a59b.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","alba.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alba_ca1d0b0b03204369.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alba_ca1d0b0b03204369.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","amy.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_amy_ec26a30f7b9f007e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_amy_ec26a30f7b9f007e.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","aru.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_aru_3c011557b57f695a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_aru_3c011557b57f695a.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","barbera.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_barbera_5bde1340aae724a8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_barbera_5bde1340aae724a8.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","bill.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bill_8cf591561a37efca.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bill_8cf591561a37efca.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","bob.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bob_7661b004b03d1dd1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bob_7661b004b03d1dd1.wav"
"Station","An ally like you is always welcome here.","Hauser's Reach","Journal.2026-08-19T221047.01.log","bryce.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bryce_0ff3626da862d2d1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bryce_0ff3626da862d2d1.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_55b42c995d229a4a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_55b42c995d229a4a.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_3c047ef9f4c06b14.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_3c047ef9f4c06b14.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_0c462cefab852208.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_0c462cefab852208.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_ca0df0a5f5a90745.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_ca0df0a5f5a90745.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_0ab06ca44675f636.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_0ab06ca44675f636.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_ebfa1fac0eddc201.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_ebfa1fac0eddc201.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_102e19ba02ed6d5f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_102e19ba02ed6d5f.wav"
"Traffic","Hold station and prepare to be scanned.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_3a8d6235c73bef92.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_3a8d6235c73bef92.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_3de2ffaa4f9ca9a8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_3de2ffaa4f9ca9a8.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_4833a6856894c8cb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_4833a6856894c8cb.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_36499c9ae719d59f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_36499c9ae719d59f.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_e2a20d62f980f376.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_e2a20d62f980f376.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_62226755b8251f47.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_62226755b8251f47.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_25d61e6cfed79900.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_25d61e6cfed79900.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_e0438d3bc8934282.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_e0438d3bc8934282.wav"
"Traffic","Target acquired, commencing interdiction.","$npc_name_decorate:#name=Del White;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_9868d19a8daf91e8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_9868d19a8daf91e8.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_4afa3f13106cec19.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_4afa3f13106cec19.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_7855236b5b0a3f6b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_7855236b5b0a3f6b.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_a8bac7d3df46efc7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_a8bac7d3df46efc7.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_7266df5a38e5f333.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_7266df5a38e5f333.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_2d9c4ee5536d7a60.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_2d9c4ee5536d7a60.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_2dcbef8e79980b3c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_2dcbef8e79980b3c.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_c6ddc27503d202b5.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_c6ddc27503d202b5.wav"
"Traffic","I'd like to direct your attention to our flight attendants for a brief safety demonstration.","$ShipName_PassengerLiner_Cruise;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_b85224369ae74f3e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_b85224369ae74f3e.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_002718388d78237b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_002718388d78237b.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_bf1d0b5340a270a7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_bf1d0b5340a270a7.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_ec89bc9886042203.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_ec89bc9886042203.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_77a822aef23c9c10.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_77a822aef23c9c10.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_fa6afb8c335dd8f6.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_fa6afb8c335dd8f6.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_a6ff5f946b3e977e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_a6ff5f946b3e977e.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_06339e7235545846.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_06339e7235545846.wav"
"Traffic","Will this take long? I've got a schedule to keep.","$npc_name_decorate:#name=Donovan;","Journal.2026-08-19T221047.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_f1a7a6bc25845d8b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_f1a7a6bc25845d8b.wav"
