"Group","Text","From","FirstSeenFile","Voice","RawFile","FilteredFile"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_b30c615aa5e12dbc.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_b30c615aa5e12dbc.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_459b001d96304ce2.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_459b001d96304ce2.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_f430b739f08a686e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_f430b739f08a686e.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_c68eac63b3a3e0ae.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_c68eac63b3a3e0ae.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_7a536fc08fa78b99.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_7a536fc08fa78b99.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_3a1fa97ed968f170.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_3a1fa97ed968f170.wav"
"Traffic","What's going on here, officer?","$npc_name_decorate:#name=Jeloms;","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_a080571976e067c8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_a080571976e067c8.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_43ce32f9df23ec1c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_43ce32f9df23ec1c.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_f4976589f4d37c67.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_f4976589f4d37c67.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_36033540dc02f689.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_36033540dc02f689.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_5d981a9125e2e384.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_5d981a9125e2e384.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_5474431f0919a4ee.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_5474431f0919a4ee.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_118ed28b3c9106eb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_118ed28b3c9106eb.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_6a5a897f398e9d90.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_6a5a897f398e9d90.wav"
"Traffic","Is there a problem here, officer?","$npc_name_decorate:#name=LPoky;","Journal.2026-06-11T173550.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_7e11b05cbc6bae94.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_7e11b05cbc6bae94.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","alan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alan_49d57fc772816f71.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alan_49d57fc772816f71.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","alba.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alba_4a4c194a81ab0c57.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alba_4a4c194a81ab0c57.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","amy.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_amy_4af75a1de192d4b4.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_amy_4af75a1de192d4b4.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","aru.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_aru_1a43cb3ad766cffc.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_aru_1a43cb3ad766cffc.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","barbera.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_barbera_39977f9019cdbfef.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_barbera_39977f9019cdbfef.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","bill.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bill_557431055073c2d0.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bill_557431055073c2d0.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","bob.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bob_3244399588c04c7c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bob_3244399588c04c7c.wav"
"Station","Loitering infraction detected, clear pad approach immediately to avoid lethal response","Orbital Construction Site: The Kennel","Journal.2026-06-11T173550.01.log","bryce.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bryce_2e85855fe1584361.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bryce_2e85855fe1584361.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","alan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alan_31beb92b4ca8c19b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alan_31beb92b4ca8c19b.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","alba.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alba_e380828efddd3c02.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alba_e380828efddd3c02.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","amy.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_amy_09a9695ea749ab68.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_amy_09a9695ea749ab68.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","aru.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_aru_021e96b2dc20ccdc.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_aru_021e96b2dc20ccdc.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","barbera.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_barbera_14970db7c67c3b34.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_barbera_14970db7c67c3b34.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","bill.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bill_2f77aaffd2be9fc3.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bill_2f77aaffd2be9fc3.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","bob.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bob_f858c2ffebdf583d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bob_f858c2ffebdf583d.wav"
"Station","Ensure to observe starport protocol during your visit, pilot.","CLICKER'S FOLLY X7X-08Z","Journal.2026-06-11T173550.01.log","bryce.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bryce_595762de5743a1e5.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bryce_595762de5743a1e5.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_6e8198f9affe6fbb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_6e8198f9affe6fbb.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_ac6ee219a4aec8ff.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_ac6ee219a4aec8ff.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_4f5464117dd490a1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_4f5464117dd490a1.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_f5ad55e0bd522a16.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_f5ad55e0bd522a16.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_d0754100410ed110.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_d0754100410ed110.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_2e86b1bbd46fe1f1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_2e86b1bbd46fe1f1.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_a6f610ef30364202.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_a6f610ef30364202.wav"
"Traffic","There's no need to scan me, officer. I have nothing to find.","$npc_name_decorate:#name=Holly Mingay;","Journal.2026-06-10T204901.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_988d734a4c711537.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_988d734a4c711537.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_9ac3e159466f685e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_9ac3e159466f685e.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_f1b48c33073dd3d2.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_f1b48c33073dd3d2.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_4729426eca93ab3f.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_4729426eca93ab3f.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_2700986562e90d2b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_2700986562e90d2b.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_ff4f963df7e20d8b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_ff4f963df7e20d8b.wav"
"Traffic","I'm gonna boil you up!","$npc_name_decorate:#name=Katie ""BOO"" Harms;","Journal.2026-06-11T173550.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_2f69b4e6fb72bd52.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_2f69b4e6fb72bd52.wav"
