"Group","Text","From","FirstSeenFile","Voice","RawFile","FilteredFile"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","alan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alan_e739560f3b25a59b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alan_e739560f3b25a59b.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","alba.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_alba_ca1d0b0b03204369.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_alba_ca1d0b0b03204369.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","amy.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_amy_ec26a30f7b9f007e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_amy_ec26a30f7b9f007e.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","aru.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_aru_3c011557b57f695a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_aru_3c011557b57f695a.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","barbera.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_barbera_5bde1340aae724a8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_barbera_5bde1340aae724a8.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","bill.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bill_8cf591561a37efca.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bill_8cf591561a37efca.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","bob.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bob_7661b004b03d1dd1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bob_7661b004b03d1dd1.wav"
"Station","An ally like you is always welcome here.","Lomas Orbiter","Journal.2026-06-30T174229.01.log","bryce.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Station_bryce_0ff3626da862d2d1.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Station_bryce_0ff3626da862d2d1.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_a79c45c2cd121231.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_a79c45c2cd121231.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_a435d2264714c779.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_a435d2264714c779.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_18bcf228581ad52d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_18bcf228581ad52d.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_1c90c9024738f810.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_1c90c9024738f810.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_160a8723bd864087.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_160a8723bd864087.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_9be75562fb3bd032.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_9be75562fb3bd032.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_afc7e0ded459ba9d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_afc7e0ded459ba9d.wav"
"Traffic","We don't have to do this!","$npc_name_decorate:#name=Andy Booth;","Journal.2026-06-30T174229.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_6d4a4ed3777abbfb.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_6d4a4ed3777abbfb.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","colin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_colin_2b516791487c9d72.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_colin_2b516791487c9d72.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","cori.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_cori_91a9862331b6a9f8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_cori_91a9862331b6a9f8.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","danny.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_danny_43a86d8867e8d15a.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_danny_43a86d8867e8d15a.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","darla.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_darla_8a4261d2f1eb9266.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_darla_8a4261d2f1eb9266.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","jenny.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_jenny_cb3e9172455def84.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_jenny_cb3e9172455def84.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","jock.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_jock_7bb9b5e3484b6880.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_jock_7bb9b5e3484b6880.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","joe.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_joe_f5999f59ba8260aa.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_joe_f5999f59ba8260aa.wav"
"Security","You've scratched my paint!","$ShipName_PowersSecurity;","Journal.2026-06-30T174229.01.log","kathleen.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Security_kathleen_f79bca72f30dd8c9.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Security_kathleen_f79bca72f30dd8c9.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_b3df0e53d2b7fc25.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_b3df0e53d2b7fc25.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_c2134f7a3d0f1c59.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_c2134f7a3d0f1c59.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_e9efbcfae400f186.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_e9efbcfae400f186.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_1083e75ff9c79e2c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_1083e75ff9c79e2c.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_7c04b54da457f687.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_7c04b54da457f687.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_60c3666f1dd48f9d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_60c3666f1dd48f9d.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_b93b41a8fef8163c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_b93b41a8fef8163c.wav"
"Traffic","What do you carry, I wonder?","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_ff6f9507ea425a65.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_ff6f9507ea425a65.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_50d6bead73ef51e8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_50d6bead73ef51e8.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_824c9f74d999e43b.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_824c9f74d999e43b.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_43fe9d6319acefb8.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_43fe9d6319acefb8.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_66c741d6132f7e9e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_66c741d6132f7e9e.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_6b5d87d2e6098cef.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_6b5d87d2e6098cef.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_bec462dc3d8c5a3c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_bec462dc3d8c5a3c.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_9591e06607645a0e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_9591e06607645a0e.wav"
"Traffic","This can all stop if you just give me 1t of Titan Drive Component.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_3e58dea3231b5329.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_3e58dea3231b5329.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_8152e88cb598244e.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_8152e88cb598244e.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_0f25b81f3664bfa4.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_0f25b81f3664bfa4.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_02275f4da122e64c.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_02275f4da122e64c.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_0c27519274d8b0c7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_0c27519274d8b0c7.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_3ff5cfcec1fe2964.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_3ff5cfcec1fe2964.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_189db9defc3a4f71.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_189db9defc3a4f71.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_2c510b775b00d50d.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_2c510b775b00d50d.wav"
"Traffic","You have no chance now.","$npc_name_decorate:#name=RoJoKa;","Journal.2026-06-30T174229.01.log","semaine.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_semaine_d9980d792c1a2635.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_semaine_d9980d792c1a2635.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","john.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_john_bc85479d4f4efad0.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_john_bc85479d4f4efad0.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","kristin.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kristin_af528d058ebf1eca.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kristin_af528d058ebf1eca.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","kusal.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_kusal_b3302a0633fd93b2.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_kusal_b3302a0633fd93b2.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","lessac.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_lessac_332a1327d9290942.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_lessac_332a1327d9290942.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","michelle.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_michelle_c9d334bc9efc1bc7.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_michelle_c9d334bc9efc1bc7.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","norman.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_norman_0965fe781bfdd4ac.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_norman_0965fe781bfdd4ac.wav"
"Traffic","This can all stop if you just give me 778,000 Cr worth of cargo.","$npc_name_decorate:#name=Emissary;","Journal.2026-06-30T174229.01.log","ryan.onnx","C:\Thrustmaster\Common\Piper\ATCChatter\ATC_Traffic_ryan_08beea0610f594bc.wav","C:\Thrustmaster\Common\Piper\ATCChatter_Filtered\ATC_Traffic_ryan_08beea0610f594bc.wav"
